"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.311369042E1,-1.067632318E0,1.907086849E0,3.962235451E0,4.525055666E0
2.311866797E1,-9.811922312E-1,1.499483109E0,4.681786537E0,5.013014359E0
2.312364552E1,-9.090272188E-1,9.463295937E-1,5.234578133E0,5.396543191E0
2.312862307E1,-8.758311868E-1,4.446616173E-1,5.820414543E0,5.902713755E0
2.313360068E1,-8.530606627E-1,-7.431030273E-2,6.296752930E0,6.354709433E0
2.313857818E1,-8.058220744E-1,-4.258513451E-1,6.502081871E0,6.565650557E0
2.314355573E1,-7.599111795E-1,-6.647858620E-1,6.535792351E0,6.613318902E0
2.314853328E1,-7.622578144E-1,-8.548612595E-1,6.362833023E0,6.465096196E0
2.315351083E1,-7.808879614E-1,-1.044830322E0,5.933489799E0,6.075175521E0
2.315848838E1,-8.818812966E-1,-1.129788876E0,5.315078735E0,5.504925021E0
2.316346599E1,-1.025857568E0,-1.169836760E0,4.517319679E0,4.777769237E0
2.316844349E1,-1.121773720E0,-1.145159006E0,3.877361298E0,4.195675876E0
2.317342104E1,-1.200495243E0,-1.181756496E0,3.097882271E0,3.526274494E0
2.317839859E1,-1.402607679E0,-1.226025820E0,2.329374313E0,2.982688771E0
2.318337614E1,-1.486061335E0,-1.159405470E0,1.554377556E0,2.443090035E0
2.318835370E1,-1.381056547E0,-8.466691971E-1,7.937173843E-1,1.803927161E0
2.319333130E1,-1.405234814E0,-7.870340347E-1,1.114244461E-1,1.614472936E0
2.319830880E1,-1.397309542E0,-6.917591095E-1,-6.033473015E-1,1.671835096E0
2.320328635E1,-1.234586239E0,-3.723807335E-1,-1.332512856E0,1.854308794E0
2.320826391E1,-1.026749611E0,-5.998468399E-2,-1.978719711E0,2.230054847E0
2.321324146E1,-8.599179387E-1,2.512083054E-1,-2.473346710E0,2.630590889E0
2.321821901E1,-7.401693463E-1,4.709677696E-1,-2.682982922E0,2.822774993E0
2.322319661E1,-7.380320430E-1,3.555259705E-1,-2.679793835E0,2.802210736E0
2.322817411E1,-8.152562976E-1,3.673367500E-1,-2.655698299E0,2.802197812E0
2.323315166E1,-8.746660352E-1,2.928910255E-1,-2.644086838E0,2.800360875E0
2.323812922E1,-8.931124806E-1,1.197514534E-1,-2.426942825E0,2.588830197E0
2.324310677E1,-9.164384007E-1,-8.354902267E-2,-2.070926666E0,2.266181157E0
2.324808432E1,-8.921862245E-1,-3.200464249E-1,-1.716948032E0,1.961207923E0
2.325306193E1,-8.830936551E-1,-5.497641563E-1,-1.285614014E0,1.653752830E0
2.325803943E1,-8.249827027E-1,-7.759141922E-1,-7.932806015E-1,1.382726801E0
2.326301698E1,-8.086941242E-1,-1.042153835E0,-2.420163155E-1,1.341134855E0
2.326799453E1,-7.837281227E-1,-1.301065445E0,2.392425537E-1,1.537607903E0
2.327297208E1,-6.826963425E-1,-1.505257130E0,6.604804993E-1,1.779917923E0
2.327794963E1,-5.770752430E-1,-1.681604385E0,1.065189362E0,2.072543732E0
2.328292724E1,-4.515030384E-1,-1.833009005E0,1.434631348E0,2.371063919E0
2.328790474E1,-3.341934085E-1,-1.912134171E0,1.654354095E0,2.550456781E0
2.329288229E1,-2.061025500E-1,-1.991020679E0,1.676790237E0,2.611181171E0
2.329785984E1,-1.391385794E-1,-2.048186302E0,1.504595757E0,2.545237722E0
2.330283739E1,-8.821249008E-2,-2.081125498E0,1.219232559E0,2.413585054E0
2.330781495E1,-1.056528091E-2,-2.070244551E0,8.133344650E-1,2.224305976E0
2.331279255E1,2.644765377E-2,-2.036844254E0,3.514432907E-1,2.067110635E0
2.331777005E1,3.619313240E-3,-1.985476494E0,-8.758831024E-2,1.987410808E0
2.332274760E1,7.081389427E-3,-1.953792334E0,-5.185632706E-1,2.021450592E0
2.332772516E1,3.445488214E-2,-1.924462795E0,-9.107427597E-1,2.129365296E0
2.333270271E1,3.540945053E-2,-1.882432222E0,-1.262238979E0,2.266727187E0
2.333768026E1,3.694623709E-2,-1.767896414E0,-1.520430088E0,2.332065695E0
2.334265786E1,4.460293055E-2,-1.738511324E0,-1.757378101E0,2.472405476E0
2.334763536E1,1.517814398E-2,-1.753071547E0,-2.059535980E0,2.704658699E0
2.335261292E1,-2.795833349E-2,-1.679601908E0,-2.312246799E0,2.858028953E0
2.335759047E1,-6.330609322E-2,-1.683279037E0,-2.446210384E0,2.970081013E0
2.336256802E1,-7.349008322E-2,-1.589269876E0,-2.511832714E0,2.973294993E0
2.336754557E1,-4.399883747E-2,-1.474375010E0,-2.576101303E0,2.968503914E0
2.337252318E1,-5.393213034E-2,-1.343450546E0,-2.627033234E0,2.951113630E0
2.337750068E1,-1.126511693E-1,-1.237525463E0,-2.592637539E0,2.875052863E0
2.338247823E1,-1.605381370E-1,-1.144867897E0,-2.551818848E0,2.801477186E0
2.338745578E1,-1.598138809E-1,-1.041707039E0,-2.528427601E0,2.739277307E0
2.339243333E1,-1.923573613E-1,-9.763379097E-1,-2.498264313E0,2.689156307E0
2.339741088E1,-2.057679892E-1,-9.085035324E-1,-2.415600777E0,2.588985563E0
2.340238844E1,-2.122367620E-1,-8.484191895E-1,-2.320770741E0,2.480087981E0
2.340736604E1,-2.192423344E-1,-7.269439697E-1,-2.244752407E0,2.369689453E0
2.341234359E1,-2.077391148E-1,-6.016416550E-1,-2.225769997E0,2.314990345E0
2.341732114E1,-2.356895804E-1,-6.377801895E-1,-2.184720039E0,2.288081030E0
2.342229870E1,-2.939721346E-1,-6.344332695E-1,-2.097586632E0,2.211061932E0
2.342727625E1,-3.561593890E-1,-6.129698753E-1,-2.108109951E0,2.224119858E0
2.343225380E1,-3.671462536E-1,-5.992155075E-1,-2.137540340E0,2.250096510E0
2.343723130E1,-4.088263512E-1,-5.810384750E-1,-2.178812027E0,2.291716942E0
2.344220885E1,-3.993843794E-1,-5.226392746E-1,-2.071524620E0,2.173447479E0
2.344718640E1,-3.667088151E-1,-5.027399063E-1,-1.990634441E0,2.085628981E0
2.345216396E1,-3.602818251E-1,-4.277181625E-1,-1.809420586E0,1.893871346E0
2.345714151E1,-2.963801622E-1,-3.909420967E-1,-1.673961163E0,1.744368911E0
2.346211906E1,-2.132288814E-1,-3.683428764E-1,-1.548366070E0,1.605795914E0
2.346709661E1,-1.511088610E-1,-3.889117241E-1,-1.303207874E0,1.368370191E0
2.347207417E1,-4.758024216E-2,-5.199537277E-1,-9.814515114E-1,1.111693675E0
2.347705172E1,-4.518628120E-4,-4.767279625E-1,-8.773837090E-1,9.985348903E-1
2.348202927E1,-1.512646675E-2,-3.982691765E-1,-8.591551781E-1,9.470980767E-1
2.348700682E1,6.366744637E-2,-3.733572960E-1,-7.566747665E-1,8.461713281E-1
2.349198437E1,1.233303249E-1,-3.041205406E-1,-6.272835732E-1,7.079437502E-1
2.349696193E1,1.778386235E-1,-2.172384262E-1,-5.617542267E-1,6.280023257E-1
2.350193948E1,2.991515994E-1,-7.442951202E-2,-4.475612640E-1,5.434542453E-1
2.350691703E1,3.771346211E-1,1.096525192E-1,-4.353394508E-1,5.863229783E-1
2.351189458E1,4.661232233E-1,2.463955879E-1,-5.034394264E-1,7.289944452E-1
2.351687213E1,4.847248197E-1,4.219765663E-1,-5.464758873E-1,8.435984049E-1
2.352184969E1,4.736293852E-1,6.124868393E-1,-5.884385109E-1,9.724838322E-1
2.352682724E1,4.680871964E-1,6.721677780E-1,-6.007761955E-1,1.015798790E0
2.353180479E1,4.057979882E-1,6.900019646E-1,-6.435208321E-1,1.027080221E0
2.353678234E1,3.515713215E-1,7.481508255E-1,-6.214170456E-1,1.034162075E0
2.354175989E1,3.320249319E-1,7.320632935E-1,-5.562796593E-1,9.775501421E-1
2.354673745E1,2.707499862E-1,6.733779907E-1,-4.675807953E-1,8.633511878E-1
2.355171500E1,1.684147567E-1,6.801319122E-1,-2.981157303E-1,7.614564577E-1
2.355669255E1,1.593499631E-1,7.454319000E-1,-1.534934044E-1,7.775740180E-1
2.356167010E1,2.316448987E-1,6.642050743E-1,-3.179740906E-2,7.041582315E-1
2.356664766E1,2.809615135E-1,6.163301468E-1,2.295446396E-1,7.151873625E-1
2.357162521E1,2.696666121E-1,7.023262978E-1,5.322237015E-1,9.215445614E-1
2.357660276E1,4.202499688E-1,6.348361969E-1,8.140230179E-1,1.114567408E0
2.358158031E1,4.797816873E-1,5.501360893E-1,1.187632561E0,1.394027002E0
2.358655786E1,7.503782511E-1,2.871742249E-1,1.758828163E0,1.933652777E0
2.359153542E1,6.283542514E-1,4.037566185E-1,1.756774902E0,1.908954303E0
2.359651297E1,1.019012928E-2,8.587903976E-1,1.653267860E0,1.863040366E0
2.360149052E1,-2.435699105E-2,9.272503853E-1,2.263298988E0,2.445998539E0
2.360646807E1,1.650465727E-1,8.102440834E-1,2.951518059E0,3.065158185E0
2.361144562E1,1.888566911E-1,9.974575043E-1,3.273538589E0,3.427337628E0
2.361642318E1,1.294675469E-1,1.438919544E0,3.088187218E0,3.409421005E0
2.362140073E1,3.532700241E-2,1.864489079E0,2.790477753E0,3.356238014E0
2.362637828E1,3.029948473E-2,2.123939514E0,2.473560333E0,3.260450558E0
2.363135583E1,5.231903493E-2,2.263669491E0,2.172907829E0,3.138226454E0
2.363633338E1,1.762387753E-1,2.443223000E0,1.837294102E0,3.062033368E0
2.364131094E1,3.643551767E-1,2.676285267E0,1.515817165E0,3.097250265E0
2.364628849E1,5.558060408E-1,2.840096951E0,1.305380344E0,3.174758083E0
2.365126604E1,6.734707355E-1,3.051037312E0,1.221568108E0,3.354790627E0
2.365624359E1,8.073578477E-1,3.054415226E0,1.196229458E0,3.378201294E0
2.366122114E1,9.132205844E-1,2.944624424E0,1.288475037E0,3.341399820E0
2.366619870E1,9.897911549E-1,2.772385120E0,1.423710346E0,3.269978125E0
2.367117625E1,1.111825466E0,2.477809429E0,1.671355724E0,3.188906614E0
2.367615380E1,1.282020807E0,2.146578312E0,1.955148697E0,3.173953722E0
2.368113135E1,1.397580147E0,1.715807915E0,2.266018867E0,3.167344088E0
2.368610890E1,1.501289248E0,1.237112045E0,2.600005150E0,3.247205321E0
2.369108646E1,1.532833934E0,7.997598648E-1,2.972673416E0,3.438892692E0
2.369606401E1,1.515482903E0,4.138569832E-1,3.402008057E0,3.747215613E0
2.370104156E1,1.434287906E0,8.720493317E-2,3.750347137E0,4.016203450E0
2.370601911E1,1.353030920E0,-2.201447487E-1,3.966227531E0,4.196441017E0
2.371099667E1,1.279864311E0,-4.666376114E-1,4.034023285E0,4.257833625E0
2.371597422E1,1.170068383E0,-6.630735397E-1,3.949844360E0,4.172528851E0
2.372095177E1,1.029298067E0,-8.270764351E-1,3.716748238E0,3.944328511E0
2.372592932E1,8.923268318E-1,-9.305281639E-1,3.395035744E0,3.631583338E0
2.373090687E1,7.537055016E-1,-9.902305603E-1,3.001516342E0,3.249265901E0
2.373588437E1,6.488144398E-1,-1.056103230E0,2.531237602E0,2.818417643E0
2.374086193E1,5.756134987E-1,-1.043450356E0,2.108098030E0,2.421610383E0
2.374583948E1,5.230447650E-1,-1.073428154E0,1.602251053E0,1.998257307E0
2.375081703E1,4.086326361E-1,-1.067768097E0,1.108447075E0,1.592408320E0
2.375579458E1,3.241299391E-1,-9.937167168E-1,6.327476501E-1,1.221843983E0
2.376077213E1,2.463842183E-1,-1.000832081E0,1.647281647E-1,1.043793756E0
2.376574969E1,1.351831853E-1,-1.011545181E0,-2.292428017E-1,1.045968647E0
2.377072724E1,2.943968773E-2,-1.029991627E0,-5.521044731E-1,1.169003334E0
2.377570479E1,3.714007884E-2,-1.036380768E0,-8.642158508E-1,1.349938339E0
2.378068234E1,1.249486357E-1,-1.015435696E0,-1.137546539E0,1.529945732E0
2.378565989E1,1.995622069E-1,-9.738631248E-1,-1.283992767E0,1.623844785E0
2.379063745E1,3.283965886E-1,-9.593367577E-1,-1.256027699E0,1.614241901E0
2.379561500E1,4.780634940E-1,-1.008268356E0,-1.161162376E0,1.610418532E0
2.380059255E1,6.056517959E-1,-1.058930874E0,-9.751801491E-1,1.561769835E0
2.380557010E1,8.069346547E-1,-1.006437302E0,-8.486566544E-1,1.544110649E0
2.381054766E1,9.952358007E-1,-1.001988411E0,-7.477760315E-1,1.598012537E0
2.381552521E1,1.131949782E0,-9.743471146E-1,-5.787763596E-1,1.601762992E0
2.382050276E1,1.224389315E0,-1.015311718E0,-3.387632370E-1,1.626268000E0
2.382548026E1,1.279927611E0,-1.087370872E0,-3.920555115E-2,1.679918802E0
2.383045781E1,1.267434120E0,-1.169506073E0,1.383676529E-1,1.730109624E0
2.383543536E1,1.203254700E0,-1.216590405E0,1.488876343E-1,1.717580162E0
2.384041292E1,1.220817089E0,-1.279122353E0,1.338663101E-1,1.773264940E0
2.384539047E1,1.219376683E0,-1.309362411E0,5.992412567E-2,1.790223539E0
2.385036802E1,1.201308250E0,-1.309832096E0,-3.213691711E-2,1.777592308E0
2.385534557E1,1.130804062E0,-1.294965267E0,-2.068696022E-1,1.731602697E0
2.386032312E1,1.089549422E0,-1.259609699E0,-4.022259712E-1,1.713336006E0
2.386530068E1,1.012883306E0,-1.241724968E0,-6.208047867E-1,1.718491219E0
2.387027823E1,8.814520836E-1,-1.217275620E0,-8.745980263E-1,1.738861529E0
2.387525578E1,7.766850591E-1,-1.205236912E0,-1.115826607E0,1.816839209E0
2.388023333E1,7.009275556E-1,-1.164704800E0,-1.406853676E0,1.956290871E0
2.388521088E1,6.374103427E-1,-1.107591152E0,-1.656759262E0,2.092343509E0
2.389018844E1,5.524796247E-1,-1.079417229E0,-1.887095928E0,2.243101944E0
2.389516599E1,4.816195965E-1,-1.068012238E0,-2.126715660E0,2.428070649E0
2.390014354E1,3.840112090E-1,-1.003973007E0,-2.289474964E0,2.529253253E0
2.390512109E1,2.980685830E-1,-9.542698860E-1,-2.389884472E0,2.590564356E0
2.391009864E1,2.764555514E-1,-9.547729492E-1,-2.447161674E0,2.641329082E0
2.391507620E1,2.162571549E-1,-9.387321472E-1,-2.449199677E0,2.631836670E0
2.392005375E1,1.676648557E-1,-9.088611603E-1,-2.479602814E0,2.646236994E0
2.392503130E1,1.111390442E-1,-9.371700287E-1,-2.516663074E0,2.687793255E0
2.393000885E1,4.640530422E-2,-9.829998016E-1,-2.579458237E0,2.760805473E0
2.393498640E1,-9.776391089E-3,-9.551134109E-1,-2.591594696E0,2.762010187E0
2.393996396E1,-3.086844832E-2,-9.132881165E-1,-2.634566307E0,2.788545799E0
2.394494151E1,-4.783006757E-2,-9.003500938E-1,-2.646300793E0,2.795679862E0
2.394991906E1,-8.920442313E-2,-8.610215187E-1,-2.658080578E0,2.795479895E0
2.395489661E1,-1.020402312E-1,-7.616276741E-1,-2.653299809E0,2.762333940E0
2.395987417E1,-8.353860676E-2,-6.902513504E-1,-2.639498711E0,2.729538252E0
2.396485172E1,-7.227787375E-2,-6.561722755E-1,-2.597722054E0,2.680288420E0
2.396982927E1,-4.409793019E-2,-6.092305183E-1,-2.501599789E0,2.575093776E0
2.397480677E1,-3.666013479E-2,-5.423493385E-1,-2.312857628E0,2.375878191E0
2.397978432E1,2.233399823E-2,-4.915680885E-1,-2.117652893E0,2.174072623E0
2.398476187E1,2.249177545E-2,-4.568657875E-1,-2.047580719E0,2.098051245E0
2.398973943E1,4.256762192E-2,-3.952412605E-1,-1.913420200E0,1.954278516E0
2.399471698E1,8.720702678E-2,-3.619675636E-1,-1.676827431E0,1.717665804E0
2.399969453E1,1.254331470E-1,-3.408594131E-1,-1.449976921E0,1.494774794E0
2.400467208E1,1.355512142E-1,-2.749090195E-1,-1.182328701E0,1.221413222E0
2.400964963E1,1.341313869E-1,-2.267594337E-1,-1.019623280E0,1.053110964E0
2.401462719E1,1.138838828E-1,-1.607565880E-1,-8.778233528E-1,8.996588565E-1
2.401960474E1,1.511518806E-1,-4.598808289E-2,-8.118219376E-1,8.270529929E-1
2.402458229E1,1.326059252E-1,1.238250732E-2,-8.455734253E-1,8.559977076E-1
2.402955984E1,9.206943959E-2,1.341366768E-1,-7.277932167E-1,7.457562578E-1
2.403453739E1,7.075724006E-2,1.662054062E-1,-6.094765663E-1,6.356827109E-1
2.403951495E1,1.609691978E-2,1.709032059E-1,-5.001883507E-1,5.288245482E-1
2.404449250E1,-8.371868730E-2,1.553492546E-1,-3.687462807E-1,4.087982742E-1
2.404947005E1,-1.946555376E-1,2.440629005E-1,-2.439312935E-1,3.961817180E-1
2.405444760E1,-2.399420440E-1,2.841777802E-1,-1.953644753E-1,4.201148336E-1
2.405942516E1,-2.817263603E-1,3.548789024E-1,-1.536750793E-1,4.784608735E-1
2.406440266E1,-3.418763280E-1,3.649530411E-1,-7.322311401E-2,5.054025824E-1
2.406938021E1,-4.398687780E-1,3.716773987E-1,2.455711365E-2,5.763954219E-1
2.407435776E1,-4.825398326E-1,3.532204628E-1,1.015701294E-1,6.065689380E-1
2.407933531E1,-4.891853929E-1,4.410386086E-1,1.268568039E-1,6.707533463E-1
2.408431286E1,-5.010750294E-1,5.201683044E-1,6.218910217E-2,7.249267097E-1
2.408929042E1,-5.517514944E-1,6.410846710E-1,5.108404160E-2,8.473658279E-1
2.409426797E1,-6.743645668E-1,8.682150841E-1,1.151070595E-1,1.105357244E0
2.409924552E1,-5.543276072E-1,7.780609131E-1,-4.261398315E-2,9.562812516E-1
2.410422307E1,-5.667095184E-1,7.132568359E-1,-2.329220772E-1,9.402912774E-1
2.410920062E1,-5.721312761E-1,8.679208755E-1,-2.167539597E-1,1.061886586E0
2.411417818E1,-4.428884685E-1,1.014898300E0,-2.649717331E-1,1.138586305E0
2.411915573E1,-3.491152227E-1,1.207042694E0,-2.747650146E-1,1.286207338E0
2.412413323E1,-2.384403944E-1,1.291185856E0,-2.461986542E-1,1.335899889E0
2.412911078E1,-1.031528413E-1,1.305957317E0,-1.722726822E-1,1.321303485E0
2.413408833E1,2.639964223E-2,1.361916542E0,8.066463470E-2,1.364558680E0
2.413906588E1,8.581838012E-2,1.344124794E0,3.210253716E-1,1.384591472E0
2.414404344E1,1.430132240E-1,1.338759422E0,6.804699898E-1,1.508565206E0
2.414902099E1,2.205504477E-1,1.252568245E0,1.106193066E0,1.685595683E0
2.415399854E1,2.806704640E-1,1.135717869E0,1.461880207E0,1.872358066E0
2.415897609E1,2.832207680E-1,1.184263229E0,1.874557495E0,2.235320828E0
2.416395364E1,2.529621422E-1,1.265872002E0,2.366110802E0,2.695348233E0
2.416893120E1,1.640693545E-1,1.358058453E0,2.803164959E0,3.119130536E0
2.417390875E1,1.948499680E-2,1.469900131E0,3.066565037E0,3.400706866E0
2.417888630E1,-1.792740822E-1,1.605665207E0,3.116227627E0,3.510153070E0
2.418386380E1,-5.178130865E-1,1.680958748E0,3.015072346E0,3.490617990E0
2.418884135E1,-7.555440068E-1,1.891902447E0,2.749039173E0,3.421601670E0
2.419381890E1,-9.651598930E-1,2.236763954E0,2.277042389E0,3.334601722E0
2.419879646E1,-1.188243508E0,2.603630066E0,1.809334755E0,3.385927408E0
2.420377401E1,-1.477453947E0,3.019593239E0,1.436220169E0,3.655617850E0
2.420875156E1,-1.725082874E0,3.361253262E0,1.084969044E0,3.930787738E0
2.421372911E1,-1.900635958E0,3.526664734E0,5.897555351E-1,4.049394125E0
2.421870667E1,-2.084102631E0,3.682446957E0,7.881736755E-2,4.232033972E0
2.422368422E1,-2.220494986E0,3.813447952E0,-2.505936623E-1,4.419929915E0
2.422866177E1,-2.295116901E0,3.808445930E0,-3.494915962E-1,4.460265280E0
2.423363932E1,-2.300208569E0,3.716535568E0,-3.195686340E-1,4.382433137E0
2.423861687E1,-2.275449514E0,3.579217911E0,1.067686081E-2,4.241295243E0
2.424359437E1,-2.111945629E0,3.344040394E0,4.637537003E-1,3.982208934E0
2.424857193E1,-1.831931114E0,3.025317192E0,1.101942062E0,3.704428705E0
2.425354948E1,-1.474434018E0,2.646612167E0,1.813071251E0,3.530685344E0
2.425852703E1,-1.156606436E0,2.199737549E0,2.308513165E0,3.392022518E0
2.426350458E1,-8.929107189E-1,1.690996647E0,2.673125267E0,3.286694069E0
2.426848213E1,-6.044898033E-1,1.154745102E0,3.205108643E0,3.459995027E0
2.427345969E1,-3.103109598E-1,5.911345482E-1,3.889400959E0,3.946285946E0
2.427843724E1,-1.014456451E-1,8.396863937E-2,4.519554138E0,4.521472278E0
2.428341479E1,7.225632668E-3,-3.093562126E-1,4.913209438E0,4.922944288E0
2.428839234E1,6.017780304E-2,-5.930042267E-1,5.069433212E0,5.104353874E0
2.429336989E1,3.032696247E-2,-8.568902016E-1,4.941542625E0,5.015378755E0
2.429834745E1,-1.459568739E-1,-1.032198906E0,4.491882801E0,4.611263286E0
2.430332495E1,-4.006982446E-1,-1.068773270E0,3.713519573E0,3.884979151E0
2.430830250E1,-6.706566811E-1,-1.051852226E0,2.711194038E0,2.984417297E0
2.431328005E1,-9.184542894E-1,-1.035077572E0,1.670612335E0,2.169306211E0
2.431825760E1,-1.106528044E0,-1.112510204E0,6.479225159E-1,1.697612103E0
2.432323516E1,-1.280395031E0,-1.081829548E0,-1.162009239E-1,1.680258689E0
2.432821271E1,-1.448460102E0,-1.001596451E0,-6.087183952E-1,1.863268688E0
2.433319026E1,-1.554865479E0,-9.662437439E-1,-1.153942585E0,2.163981775E0
2.433816781E1,-1.617679715E0,-9.239602089E-1,-1.583070755E0,2.444729667E0
2.434314536E1,-1.607448816E0,-9.239482880E-1,-1.892268181E0,2.649198181E0
2.434812292E1,-1.574494243E0,-9.322304726E-1,-2.134694576E0,2.811584377E0
2.435310047E1,-1.506598949E0,-9.151883125E-1,-2.253107548E0,2.860752290E0
2.435807802E1,-1.384123206E0,-8.995132446E-1,-2.254539967E0,2.794256894E0
2.436305552E1,-1.250133514E0,-9.306554794E-1,-2.242023468E0,2.730498609E0
2.436803307E1,-1.181521893E0,-9.895610809E-1,-2.277688503E0,2.750107277E0
2.437301062E1,-1.116076946E0,-1.014089584E0,-2.258512974E0,2.715674187E0
2.437798818E1,-1.003694773E0,-1.073890686E0,-2.124567509E0,2.583492114E0
2.438296573E1,-8.946768045E-1,-1.161850929E0,-1.950053692E0,2.439888024E0
2.438794328E1,-8.105949759E-1,-1.354899406E0,-1.653331280E0,2.286114813E0
2.439292083E1,-6.842941046E-1,-1.550673962E0,-1.224426746E0,2.090949309E0
2.439789838E1,-5.416945815E-1,-1.738101482E0,-7.488746643E-1,1.968563701E0
2.440287594E1,-3.992588222E-1,-1.939531803E0,-2.786984444E-1,1.999715991E0
2.440785349E1,-2.325867712E-1,-2.131746292E0,1.173253059E-1,2.147604267E0
2.441283104E1,-5.600222945E-2,-2.255640745E0,4.374394417E-1,2.298348252E0
2.441780859E1,6.366515160E-2,-2.386209965E0,6.368536949E-1,2.470553354E0
2.442278609E1,2.338584512E-1,-2.442547798E0,6.681804657E-1,2.543067961E0
2.442776364E1,3.608466983E-1,-2.444050789E0,5.891399384E-1,2.539818983E0
2.443274120E1,4.661664367E-1,-2.429302454E0,4.502768517E-1,2.514273414E0
2.443771875E1,5.402962565E-1,-2.338146448E0,3.016142845E-1,2.418640121E0
2.444269630E1,5.357878208E-1,-2.282998323E0,5.934000015E-2,2.345777306E0
2.444767385E1,5.479844809E-1,-2.247020006E0,-3.147683144E-1,2.334194720E0
2.445265135E1,5.427898169E-1,-2.103098392E0,-7.298712730E-1,2.291365468E0
2.445762890E1,5.080755949E-1,-1.974994659E0,-1.124319553E0,2.328699030E0
2.446260646E1,4.821388721E-1,-1.838309765E0,-1.500876427E0,2.421666932E0
2.446758401E1,4.600846171E-1,-1.675607681E0,-1.869671822E0,2.552452091E0
2.447256156E1,4.516488910E-1,-1.534358501E0,-2.175997734E0,2.700594170E0
2.447753911E1,4.164187312E-1,-1.394983292E0,-2.436989784E0,2.838714877E0
2.448251667E1,3.594211936E-1,-1.266730309E0,-2.542892456E0,2.863580156E0
2.448749422E1,3.673469722E-1,-1.201983929E0,-2.568242550E0,2.859296934E0
2.449247177E1,3.114088774E-1,-1.174159527E0,-2.513281345E0,2.791452884E0
2.449744932E1,2.525291145E-1,-1.178358555E0,-2.313556671E0,2.608609650E0
2.450242687E1,2.965512276E-1,-1.207328796E0,-2.096078396E0,2.437033052E0
2.450740443E1,3.364850581E-1,-1.129578114E0,-1.817707062E0,2.166385901E0
2.451238193E1,3.413597345E-1,-1.074852467E0,-1.528442860E0,1.899466206E0
2.451735948E1,2.557991445E-1,-1.122774124E0,-1.368922710E0,1.788855590E0
2.452233703E1,1.728455871E-1,-1.146663189E0,-1.247882843E0,1.703503348E0
2.452731458E1,7.037739456E-2,-1.103852749E0,-1.191312790E0,1.625629119E0
2.453229213E1,-5.302641541E-2,-1.033116817E0,-1.275393963E0,1.642185105E0
2.453726969E1,-1.360485703E-1,-9.322996140E-1,-1.356254101E0,1.651398489E0
2.454224724E1,-1.770763397E-1,-8.638439178E-1,-1.469641209E0,1.713892536E0
2.454722479E1,-1.772243083E-1,-7.940049171E-1,-1.685072422E0,1.871181801E0
2.455220234E1,-1.316502690E-1,-6.266708374E-1,-1.720423222E0,1.835729880E0
2.455717989E1,-7.128742337E-2,-5.317072868E-1,-1.671710491E0,1.755679499E0
2.456215745E1,-4.594042152E-2,-4.923157692E-1,-1.565314293E0,1.641552367E0
